label,task,result,cost,score,time,configCount,revisitCount,acceptCount,bestCount,saRunCount,searchAlg,tool,pca,thresh,seed,mode,improve
TP,jbmc-regression/SubString02,UNSAFE,-1,-1,53.6624541282654,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/SubString02,UNSAFE,-1,-1,55.4723007678985,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/SubString02,UNSAFE,-1,-1,59.3559551239013,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/SubString02,UNSAFE,-1,-1,62.2466995716095,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/SubString03,UNSAFE,-1,-1,3.354081153869630,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/SubString03,UNSAFE,-1,-1,3.444220542907720,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/SubString03,UNSAFE,-1,-1,3.5138165950775100,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/SubString03,UNSAFE,-1,-1,3.606206178665160,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/SubString03,UNSAFE,-1,-1,3.8161730766296400,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/SubString03,UNSAFE,-1,-1,51.9473600387573,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/SubString03,UNSAFE,-1,-1,53.4004187583923,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/SubString03,UNSAFE,-1,-1,54.8371677398682,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/SubString03,UNSAFE,-1,-1,61.1862082481385,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/SubString03,UNSAFE,-1,-1,63.816300868988,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/swap1,UNSAFE,-1,-1,3.0628271102905300,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/swap1,UNSAFE,-1,-1,3.093351125717160,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/swap1,UNSAFE,-1,-1,3.1611790657043500,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/swap1,UNSAFE,-1,-1,3.16989803314209,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/swap1,UNSAFE,-1,-1,3.460578441619870,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/swap1,UNSAFE,-1,-1,7.78149890899659,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/swap1,UNSAFE,-1,-1,8.13151741027832,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/swap1,UNSAFE,-1,-1,8.38350176811219,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/swap1,UNSAFE,-1,-1,8.57625341415405,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/swap1,UNSAFE,-1,-1,8.9291307926178,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/synchronized,UNSAFE,-1,-1,3.147653341293340,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/synchronized,UNSAFE,-1,-1,3.25191593170166,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/synchronized,UNSAFE,-1,-1,3.4099650382995600,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/synchronized,UNSAFE,-1,-1,3.4474148750305200,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/synchronized,UNSAFE,-1,-1,3.5039312839508100,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/synchronized,UNSAFE,-1,-1,3.8602354526519800,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/synchronized,UNSAFE,-1,-1,3.9518957138061500,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/synchronized,UNSAFE,-1,-1,4.1610119342804000,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/synchronized,UNSAFE,-1,-1,4.180428981781010,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/synchronized,UNSAFE,-1,-1,4.18159031867981,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/tableswitch1,SAFE,-1,-1,3.3668971061706500,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/tableswitch1,SAFE,-1,-1,3.6017467975616500,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/tableswitch1,SAFE,-1,-1,3.635913133621220,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/tableswitch1,SAFE,-1,-1,3.6961135864257800,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/tableswitch1,SAFE,-1,-1,3.759155511856080,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/tableswitch1,SAFE,-1,-1,4.855822563171390,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/tableswitch1,SAFE,-1,-1,5.101017236709600,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/tableswitch1,SAFE,-1,-1,5.170427083969120,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/tableswitch1,SAFE,-1,-1,5.274993181228640,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/tableswitch1,SAFE,-1,-1,5.608856916427610,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/TokenTest01,UNSAFE,-1,-1,12.243674993515000,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/TokenTest01,UNSAFE,-1,-1,12.371290683746300,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/TokenTest01,UNSAFE,-1,-1,12.906136274337800,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/TokenTest01,UNSAFE,-1,-1,13.243286609649700,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/TokenTest01,UNSAFE,-1,-1,13.44497799873350,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/TokenTest01,UNSAFE,-1,-1,73.2080552577972,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/TokenTest01,UNSAFE,-1,-1,73.4023520946502,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/TokenTest01,UNSAFE,-1,-1,73.939974308014,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/TokenTest01,UNSAFE,-1,-1,74.2812814712525,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/TokenTest01,UNSAFE,-1,-1,74.6383349895477,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/TokenTest02,UNSAFE,-1,-1,4.326898813247680,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/TokenTest02,UNSAFE,-1,-1,4.467812776565550,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/TokenTest02,UNSAFE,-1,-1,4.506596326828000,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/TokenTest02,UNSAFE,-1,-1,4.679240703582760,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/TokenTest02,UNSAFE,-1,-1,4.700965166091920,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/TokenTest02,UNSAFE,-1,-1,65.246984243393,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/TokenTest02,UNSAFE,-1,-1,65.4812586307526,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/TokenTest02,UNSAFE,-1,-1,65.5537526607513,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/TokenTest02,UNSAFE,-1,-1,65.7344980239869,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/TokenTest02,UNSAFE,-1,-1,65.7833256721496,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/uninitialised1,SAFE,-1,-1,3.3175997734069800,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/uninitialised1,SAFE,-1,-1,3.5575051307678200,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/uninitialised1,SAFE,-1,-1,3.617520570755010,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/uninitialised1,SAFE,-1,-1,3.626598596572880,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/uninitialised1,SAFE,-1,-1,3.6876254081726100,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/uninitialised1,SAFE,-1,-1,3.3942365646362300,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/uninitialised1,SAFE,-1,-1,3.788219690322880,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/uninitialised1,SAFE,-1,-1,3.7949068546295200,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/uninitialised1,SAFE,-1,-1,4.030008316040040,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/uninitialised1,SAFE,-1,-1,4.114662408828740,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/Validate01,UNSAFE,-1,-1,4.334218740463260,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/Validate01,UNSAFE,-1,-1,4.338763952255250,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/Validate01,UNSAFE,-1,-1,4.366633176803590,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/Validate01,UNSAFE,-1,-1,4.462911128997800,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/Validate01,UNSAFE,-1,-1,4.644802808761600,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/Validate01,UNSAFE,-1,-1,10.6452600955963,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/Validate01,UNSAFE,-1,-1,10.8344764709473,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/Validate01,UNSAFE,-1,-1,11.0779309272766,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/Validate01,UNSAFE,-1,-1,11.2048161029816,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/Validate01,UNSAFE,-1,-1,11.8511021137238,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/Validate02,UNSAFE,-1,-1,31.856151342392000,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/Validate02,UNSAFE,-1,-1,32.264949321746800,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/Validate02,UNSAFE,-1,-1,32.381627559661900,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/Validate02,UNSAFE,-1,-1,32.69744348526000,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/Validate02,UNSAFE,-1,-1,33.61671686172490,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/Validate02,UNSAFE,-1,-1,92.7412481307984,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/Validate02,UNSAFE,-1,-1,93.1645028591156,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/Validate02,UNSAFE,-1,-1,93.3040390014649,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/Validate02,UNSAFE,-1,-1,93.6394274234772,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/Validate02,UNSAFE,-1,-1,94.5692632198334,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/virtual1,SAFE,-1,-1,3.480131149291990,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/virtual1,SAFE,-1,-1,3.643012762069700,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/virtual1,SAFE,-1,-1,3.693786859512330,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/virtual1,SAFE,-1,-1,3.715505838394170,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/virtual1,SAFE,-1,-1,3.724595785140990,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/virtual1,SAFE,-1,-1,3.5869202613830600,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/virtual1,SAFE,-1,-1,3.620417594909670,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/virtual1,SAFE,-1,-1,3.8378593921661400,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/virtual1,SAFE,-1,-1,3.8760390281677200,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/virtual1,SAFE,-1,-1,4.359628438949590,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/virtual2,UNSAFE,-1,-1,3.6536693572998000,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/virtual2,UNSAFE,-1,-1,3.6603822708129900,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/virtual2,UNSAFE,-1,-1,3.772913932800290,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/virtual2,UNSAFE,-1,-1,3.8127200603485100,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/virtual2,UNSAFE,-1,-1,3.855684518814090,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/virtual2,UNSAFE,-1,-1,4.522899150848390,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/virtual2,UNSAFE,-1,-1,4.977375507354740,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/virtual2,UNSAFE,-1,-1,5.392751216888430,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/virtual2,UNSAFE,-1,-1,5.658633470535280,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/virtual2,UNSAFE,-1,-1,6.1405699253082300,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/virtual4,SAFE,-1,-1,3.374552011489870,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/virtual4,SAFE,-1,-1,3.5193381309509300,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/virtual4,SAFE,-1,-1,3.598834753036500,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/virtual4,SAFE,-1,-1,3.658609390258790,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/virtual4,SAFE,-1,-1,3.848651170730590,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/virtual4,SAFE,-1,-1,3.506657600402830,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/virtual4,SAFE,-1,-1,3.5100603103637700,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/virtual4,SAFE,-1,-1,3.9642295837402300,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/virtual4,SAFE,-1,-1,4.216325283050540,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/virtual4,SAFE,-1,-1,4.3339784145355200,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/virtual_function_unwinding,SAFE,-1,-1,3.7671008110046400,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/virtual_function_unwinding,SAFE,-1,-1,3.786747932434080,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/virtual_function_unwinding,SAFE,-1,-1,3.8302788734436000,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/virtual_function_unwinding,SAFE,-1,-1,3.843672275543210,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/virtual_function_unwinding,SAFE,-1,-1,3.978895664215090,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/virtual_function_unwinding,SAFE,-1,-1,4.3704445362091100,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/virtual_function_unwinding,SAFE,-1,-1,4.373331546783450,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/virtual_function_unwinding,SAFE,-1,-1,4.451745271682740,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/virtual_function_unwinding,SAFE,-1,-1,5.000910043716430,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/virtual_function_unwinding,SAFE,-1,-1,5.376784563064580,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jpf-regression/ExDarko_false,UNSAFE,-1,-1,7.018359184265140,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jpf-regression/ExDarko_false,UNSAFE,-1,-1,7.411081314086910,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jpf-regression/ExDarko_false,UNSAFE,-1,-1,7.43178391456604,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jpf-regression/ExDarko_false,UNSAFE,-1,-1,7.807419538497930,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jpf-regression/ExDarko_false,UNSAFE,-1,-1,8.06768798828125,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TP,jpf-regression/ExDarko_false,UNSAFE,-1,-1,68.0929977893829,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jpf-regression/ExDarko_false,UNSAFE,-1,-1,68.5150339603424,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TP,jpf-regression/ExDarko_false,UNSAFE,-1,-1,68.5723209381103,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jpf-regression/ExDarko_false,UNSAFE,-1,-1,69.0039629936218,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TP,jpf-regression/ExDarko_false,UNSAFE,-1,-1,69.2929539680481,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jpf-regression/ExDarko_true,SAFE,-1,-1,6.088573932647710,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jpf-regression/ExDarko_true,SAFE,-1,-1,6.192102909088140,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jpf-regression/ExDarko_true,SAFE,-1,-1,6.490999937057500,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TN,jpf-regression/ExDarko_true,SAFE,-1,-1,6.821269512176510,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jpf-regression/ExDarko_true,SAFE,-1,-1,6.98933482170105,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TN,jpf-regression/ExDarko_true,SAFE,-1,-1,5.548543930053710,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TN,jpf-regression/ExDarko_true,SAFE,-1,-1,5.585447072982790,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jpf-regression/ExDarko_true,SAFE,-1,-1,5.857811212539670,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TN,jpf-regression/ExDarko_true,SAFE,-1,-1,6.008610486984250,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jpf-regression/ExDarko_true,SAFE,-1,-1,6.2436816692352300,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TP,jpf-regression/ExException_false,UNSAFE,-1,-1,3.3165626525878900,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TP,jpf-regression/ExException_false,UNSAFE,-1,-1,3.7776713371276900,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jpf-regression/ExException_false,UNSAFE,-1,-1,3.9979424476623500,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jpf-regression/ExException_false,UNSAFE,-1,-1,4.0160722732543900,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jpf-regression/ExException_false,UNSAFE,-1,-1,4.06054162979126,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jpf-regression/ExException_false,UNSAFE,-1,-1,5.749760389328000,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jpf-regression/ExException_false,UNSAFE,-1,-1,6.354833364486690,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jpf-regression/ExException_false,UNSAFE,-1,-1,6.465650796890260,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TP,jpf-regression/ExException_false,UNSAFE,-1,-1,6.591035842895510,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TP,jpf-regression/ExException_false,UNSAFE,-1,-1,7.114737033843990,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jpf-regression/ExException_true,SAFE,-1,-1,3.809061288833620,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TN,jpf-regression/ExException_true,SAFE,-1,-1,3.91900897026062,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jpf-regression/ExException_true,SAFE,-1,-1,4.010582208633420,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TN,jpf-regression/ExException_true,SAFE,-1,-1,4.090973377227780,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jpf-regression/ExException_true,SAFE,-1,-1,4.277801275253300,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jpf-regression/ExException_true,SAFE,-1,-1,4.314848184585570,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TN,jpf-regression/ExException_true,SAFE,-1,-1,4.42605185508728,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jpf-regression/ExException_true,SAFE,-1,-1,4.630640029907230,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TN,jpf-regression/ExException_true,SAFE,-1,-1,5.137837886810300,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jpf-regression/ExException_true,SAFE,-1,-1,5.314984560012820,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TP,jpf-regression/ExGenSymExe_false,UNSAFE,-1,-1,4.62933874130249,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jpf-regression/ExGenSymExe_false,UNSAFE,-1,-1,4.707347869873050,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jpf-regression/ExGenSymExe_false,UNSAFE,-1,-1,4.849331378936770,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jpf-regression/ExGenSymExe_false,UNSAFE,-1,-1,5.0855371952056900,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jpf-regression/ExGenSymExe_false,UNSAFE,-1,-1,5.274266004562380,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
