TN,jbmc-regression/arraylength1,0,-1,-1,1.5483415126800537,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/arraylength1,0,-1,-1,1.5801684856414795,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/arrayread1,0,-1,-1,1.3482913970947266,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/arrayread1,0,-1,-1,1.5051720142364502,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/arrayread1,0,-1,-1,1.5439190864562988,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/arrayread1,0,-1,-1,1.5767748355865479,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/arrayread1,0,-1,-1,1.5979351997375488,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/assert1,0,-1,-1,1.6225676536560059,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/assert1,0,-1,-1,1.718705177307129,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/assert1,0,-1,-1,1.7307641506195068,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/assert1,0,-1,-1,1.7519960403442383,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/assert1,0,-1,-1,1.7565076351165771,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TP,jbmc-regression/assert2,10,-1,-1,1.2985312938690186,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,3,base-classification,false
TP,jbmc-regression/assert2,10,-1,-1,1.3178911209106445,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,2,base-classification,false
TP,jbmc-regression/assert2,10,-1,-1,1.3534324169158936,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,4,base-classification,false
TP,jbmc-regression/assert2,10,-1,-1,1.360034465789795,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,1,base-classification,false
TP,jbmc-regression/assert2,10,-1,-1,1.3914847373962402,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,5,base-classification,false
TP,jbmc-regression/assert3,10,-1,-1,1.2248926162719727,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,5,base-classification,false
TP,jbmc-regression/assert3,10,-1,-1,1.326791763305664,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,4,base-classification,false
TP,jbmc-regression/assert3,10,-1,-1,1.3284659385681152,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,3,base-classification,false
TP,jbmc-regression/assert3,10,-1,-1,1.3304698467254639,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,1,base-classification,false
TP,jbmc-regression/assert3,10,-1,-1,1.3405520915985107,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,2,base-classification,false
TP,jbmc-regression/assert4,10,-1,-1,1.197005033493042,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,5,base-classification,false
TP,jbmc-regression/assert4,10,-1,-1,1.2823209762573242,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,1,base-classification,false
TP,jbmc-regression/assert4,10,-1,-1,1.293830394744873,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,4,base-classification,false
