TN,TP,FN,FP,config,complete,score,falseRate,numVars,numIfs,numLoops,numFuncs,numCalls,numFundTypes,numArrayTypes,numPointerTypes,numCompTypes,numThings,numLines,numLoads,numStores,numAddrSpaceCast,numAlloca,numAtomicCmpXchg,numAtomicRMW,numBitCast,numBranch,numCall,numCatchPad,numCatchReturn,numCatchSwitch,numCleanupPad,numCleanupReturn,numExtractElement,numExtractValue,numFCmp,numFence,numFPExt,numFPToSI,numFPToUI,numFPTrunc,numGetElementPtr,numICmp,numIndirectBr,numInsertElement,numInsertValue,numIntToPtr,numInvoke,numLandingPad,numLoad,numPHINode,numPtrToInt,numResume,numReturn,numSelect,numSExt,numShuffleVector,numSIToFP,numStore,numSwitch,numTrunc,numUIToFP,numUnreachable,numVAArg,numZExt,numDUMMY
27,0,0,0,295,27,54.0,0.0,167,261796,1,83,144,167,0,0,0,669599,972374,261960,145449,0,0,0,0,0,302715,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261796,0,0,0,0,0,0,261960,0,0,0,83,0,0,0,0,145449,0,0,0,60,0,0,0
27,0,0,0,295,27,54.0,0.0,167,261796,1,83,144,167,0,0,0,669599,972374,261960,145449,0,0,0,0,0,302715,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261796,0,0,0,0,0,0,261960,0,0,0,83,0,0,0,0,145449,0,0,0,60,0,0,0
27,0,0,0,295,27,54.0,0.0,167,261796,1,83,144,167,0,0,0,669599,972374,261960,145449,0,0,0,0,0,302715,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261796,0,0,0,0,0,0,261960,0,0,0,83,0,0,0,0,145449,0,0,0,60,0,0,0
27,0,0,0,295,27,54.0,0.0,167,261796,1,83,144,167,0,0,0,669599,972374,261960,145449,0,0,0,0,0,302715,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261796,0,0,0,0,0,0,261960,0,0,0,83,0,0,0,0,145449,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
25,0,0,0,295,25,50.0,0.0,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
24,0,0,0,295,24,48.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
24,0,0,0,295,24,48.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
24,0,0,0,295,24,48.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
24,0,0,0,295,24,48.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
24,0,0,0,295,24,48.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
24,0,0,0,295,24,48.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
24,0,0,0,295,24,48.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
24,0,0,0,295,24,48.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
24,0,0,0,295,24,48.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
24,0,0,0,295,24,48.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
24,0,0,0,295,24,48.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
24,0,0,0,295,24,48.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
23,0,0,0,295,23,46.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
23,0,0,0,295,23,46.0,0.0,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
22,0,0,0,295,22,44.0,0.0,10,10,4,1,8,3,0,7,0,113,177,51,33,0,0,0,0,4,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,51,2,0,0,1,0,0,0,0,33,0,0,0,2,0,0,0
22,0,0,0,295,22,44.0,0.0,26,11,10,13,31,4,0,22,0,217,292,88,48,0,0,0,0,14,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,0,0,0,0,0,0,88,0,0,0,13,0,0,0,0,48,0,0,0,1,0,1,0
22,0,0,0,295,22,44.0,0.0,28,11,10,13,31,4,0,24,0,220,298,88,49,0,0,0,0,18,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,0,0,0,0,88,0,0,0,13,0,0,0,0,49,0,0,0,1,0,1,0
20,0,0,0,295,20,40.0,0.0,4,1,0,2,4,3,0,1,0,21,26,4,6,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0
20,0,0,0,295,20,40.0,0.0,3,3,0,2,2,2,0,1,0,18,28,4,4,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,4,0,3,0,1,0,1,0
20,0,0,0,295,20,40.0,0.0,6,4,0,4,8,5,0,1,0,40,57,10,8,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,8,0,0,0,1,0,2,0
19,0,0,0,295,19,38.0,0.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
19,0,0,0,295,19,38.0,0.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
19,0,0,0,295,19,38.0,0.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
19,0,0,0,295,19,38.0,0.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
18,0,0,0,295,18,36.0,0.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
18,0,0,0,295,18,36.0,0.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
17,0,0,0,295,17,34.0,0.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
17,0,0,0,295,17,34.0,0.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
17,0,0,0,295,17,34.0,0.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
17,0,0,0,295,17,34.0,0.0,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
21,0,0,1,295,22,26.0,4.54545454545,14,8,6,3,9,11,0,3,0,94,152,36,24,0,0,0,0,2,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,36,0,0,0,3,0,8,0,0,24,0,0,0,2,0,0,0
9,0,0,0,295,9,18.0,0.0,4,4,2,1,3,2,0,2,0,34,54,13,9,0,0,0,0,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,13,1,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0
8,0,0,0,295,8,16.0,0.0,11,8,7,2,3,5,6,0,0,81,147,35,22,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,35,0,0,0,2,0,13,0,0,22,0,0,0,1,0,1,0
8,0,0,0,295,8,16.0,0.0,4,6,3,2,4,4,0,0,0,55,120,26,13,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,26,1,0,0,2,0,9,0,0,13,0,3,0,1,0,9,0
5,0,0,0,295,5,10.0,0.0,6,4,3,2,3,4,2,0,0,46,77,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
5,0,0,0,295,5,10.0,0.0,10,7,6,2,3,5,5,0,0,71,128,30,19,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,30,0,0,0,2,0,11,0,0,19,0,0,0,1,0,1,0
5,0,0,0,295,5,10.0,0.0,6,4,3,2,3,4,2,0,0,46,77,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
5,0,0,0,295,5,10.0,0.0,6,4,3,2,3,4,2,0,0,46,77,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
5,0,0,0,295,5,10.0,0.0,7,4,3,2,3,5,2,0,0,41,71,15,10,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,15,0,0,0,2,0,5,0,0,10,0,0,0,1,0,1,0
5,0,0,0,295,5,10.0,0.0,6,4,3,2,3,4,2,0,0,46,77,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
5,0,0,0,295,5,10.0,0.0,5,7,6,2,2,4,1,0,0,55,97,20,19,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,20,0,0,0,2,0,6,0,0,19,0,0,0,1,0,1,0
5,0,0,0,295,5,10.0,0.0,6,4,3,2,3,4,2,0,0,46,77,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
5,0,0,0,295,5,10.0,0.0,7,5,4,2,3,5,2,0,0,51,89,20,14,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,20,0,0,0,2,0,6,0,0,14,0,0,0,1,0,1,0
5,0,0,0,295,5,10.0,0.0,9,6,5,2,3,5,4,0,0,61,109,25,16,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,25,0,0,0,2,0,9,0,0,16,0,0,0,1,0,1,0
5,0,0,0,295,5,10.0,0.0,5,5,4,2,2,4,1,0,0,41,71,14,13,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,14,0,0,0,2,0,4,0,0,13,0,0,0,1,0,1,0
5,0,0,0,295,5,10.0,0.0,6,4,3,2,3,4,2,0,0,46,75,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
5,0,0,0,295,5,10.0,0.0,6,4,3,2,3,4,2,0,0,46,77,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
45,0,0,6,295,51,-6.0,11.7647058824,10,10,6,2,4,8,2,0,0,78,143,31,21,0,0,0,0,1,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,31,0,0,0,2,0,7,0,0,21,0,0,0,1,0,8,0
20,0,0,3,295,23,-8.0,13.0434782609,3,5,0,4,15,2,0,1,0,38,71,7,4,0,0,0,0,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,4,1,6,0,1,0,6,0
58,0,0,8,295,66,-12.0,12.1212121212,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
58,0,0,8,295,66,-12.0,12.1212121212,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
18,0,0,3,295,21,-12.0,14.2857142857,72,18,2,34,41,15,0,56,1,398,525,134,99,0,0,0,0,21,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,52,18,0,0,0,0,0,0,134,0,0,0,34,0,2,0,0,99,0,0,0,0,0,0,0
58,0,0,8,295,66,-12.0,12.1212121212,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
0,177,6,0,295,183,-15.0,3.27868852459,4,14,1,2,19,4,0,0,0,60,99,6,15,0,0,0,0,0,36,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0
36,0,0,6,295,42,-24.0,14.2857142857,6,2,1,5,9,2,0,4,0,36,50,6,8,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,8,0,0,0,1,0,2,0
58,0,0,9,295,67,-28.0,13.4328358209,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
30,0,0,6,295,36,-36.0,16.6666666667,7,2,1,5,9,2,0,5,0,39,52,9,7,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,7,0,0,0,1,0,2,0
20,0,0,5,295,25,-40.0,20.0,7,1,0,5,9,4,0,3,0,45,57,11,12,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,12,1,0,0,0,0,2,0
59,0,0,10,295,69,-42.0,14.4927536232,439,165,114,88,347,158,0,225,56,2693,4377,848,806,0,0,0,0,354,620,347,0,0,0,0,0,0,12,0,0,0,0,0,0,545,140,0,0,0,2,0,0,848,0,13,0,88,0,13,0,0,806,0,51,0,2,0,30,0
58,0,0,10,295,68,-44.0,14.7058823529,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
58,0,0,10,295,68,-44.0,14.7058823529,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
30,0,0,7,295,37,-52.0,18.9189189189,7,3,1,7,12,2,0,5,0,50,68,12,9,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,7,0,0,0,0,9,0,0,0,1,0,2,0
21,0,0,6,295,27,-54.0,22.2222222222,7,5,2,2,2,5,2,0,0,38,65,14,8,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,14,0,0,0,2,0,4,0,0,8,0,0,0,1,0,1,0
0,41,3,0,295,44,-55.0,6.81818181818,69,18,2,34,41,15,0,53,1,386,508,129,95,0,0,0,0,19,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,49,18,0,0,0,0,0,0,129,0,0,0,34,0,2,0,0,95,0,0,0,0,0,0,0
50,0,0,10,295,60,-60.0,16.6666666667,119,140,1,41,359,114,2,3,0,2562,4041,974,929,0,0,0,0,0,343,359,0,0,0,0,0,0,0,0,0,0,0,10,0,42,251,0,0,0,0,0,0,974,1,0,0,41,0,26,0,0,929,19,26,22,1,0,814,0
2,0,0,4,295,6,-60.0,66.6666666667,4,5,2,2,3,4,0,0,0,32,57,10,8,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,10,0,0,0,2,0,2,0,0,8,0,0,0,1,0,1,0
58,0,0,11,295,69,-60.0,15.9420289855,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
20,0,0,7,295,27,-72.0,25.9259259259,9,3,1,4,3,4,0,5,0,47,63,15,13,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,13,0,0,0,1,0,0,0
0,52,4,0,295,56,-76.0,7.14285714286,98,30,2,41,64,25,2,71,0,581,794,204,144,0,0,0,0,34,87,64,0,0,0,0,0,0,0,0,0,0,0,0,0,83,30,0,0,0,0,0,0,204,0,0,0,41,0,4,0,0,144,1,0,0,0,0,1,0
58,0,0,12,295,70,-76.0,17.1428571429,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
57,0,0,13,295,70,-94.0,18.5714285714,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
8,0,0,7,295,15,-96.0,46.6666666667,9,10,7,2,4,8,1,0,0,94,167,48,21,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,48,0,0,0,2,0,12,0,0,21,0,0,0,1,0,3,0
0,63,5,0,295,68,-97.0,7.35294117647,5,8,7,2,2,4,1,0,0,62,110,23,22,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,23,0,0,0,2,0,7,0,0,22,0,0,0,1,0,1,0
0,63,5,0,295,68,-97.0,7.35294117647,5,7,6,2,2,4,1,0,0,55,97,20,19,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,20,0,0,0,2,0,6,0,0,19,0,0,0,1,0,1,0
0,60,5,0,295,65,-100.0,7.69230769231,5,10,9,2,2,4,1,0,0,76,136,29,28,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,29,0,0,0,2,0,9,0,0,28,0,0,0,1,0,1,0
