TN,TP,FN,FP,prog,complete,score,falseRate,entryClass,numIfs,numVars,numFuncs,numCalls,numLoops,numArrayTypes,numCompositeTypes,numFundamentalTypes,numLines,SSASwitchInstruction,SSAArrayLengthInstruction,SSAArrayLoadInstruction,SSAPutInstruction,SSAComparisonInstruction,SSAConditionalBranchInstruction,SSANewInstruction,SSAReturnInstruction,SSAGetInstruction,SSAGotoInstruction,SSALoadMetadataInstruction,SSAInstanceofInstruction,SSAArrayStoreInstruction,SSACheckCastInstruction,SSAGetCaughtExceptionInstruction,SSABinaryOpInstruction,SSAPhiInstruction,SSAUnaryOpInstruction,SSAConversionInstruction,SSAPiInstruction,SSAMonitorInstruction,SSAInvokeInstruction,SSAThrowInstruction
0,35,41,0,200,76,-1277.0,53.9473684211,2,14,2,5,0,0,1,13,17,0,0,0,1,0,3,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,6,1
73,0,0,7,200,80,34.0,8.75,0,16,4,2,0,1,1,14,30,0,0,1,2,0,3,3,4,5,2,1,0,1,0,0,0,1,0,0,0,0,7,1
101,0,0,0,200,101,202.0,0.0,2,10,2,1,0,0,1,9,15,1,0,0,0,2,1,0,0,0,2,1,1,0,1,0,3,1,1,0,0,0,1,1
0,36,43,0,200,79,-1340.0,54.4303797468,0,19,4,3,0,0,1,18,28,0,0,0,1,1,3,2,4,3,2,1,0,0,0,0,2,1,0,0,0,0,8,1
0,9,46,0,200,55,-1463.0,83.6363636364,0,26,4,1,0,0,0,26,32,0,0,4,3,1,1,0,0,0,3,13,0,0,0,0,1,0,2,7,0,0,0,0
65,0,0,4,200,69,66.0,5.79710144928,5,17,2,3,2,1,2,14,27,1,0,0,0,3,1,0,1,1,4,3,2,0,3,0,6,0,1,0,0,0,1,3
0,38,42,0,200,80,-1306.0,52.5,0,12,3,2,0,0,0,12,21,3,1,0,6,3,0,0,2,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0
77,0,0,3,200,80,106.0,3.75,1,17,3,2,0,0,0,17,26,4,1,0,7,3,1,0,2,4,1,0,1,1,0,1,0,0,0,0,0,0,1,0
93,0,0,3,200,96,138.0,3.125,0,25,4,2,0,0,1,24,34,0,0,0,2,0,4,2,4,7,2,1,0,0,0,0,1,1,0,0,0,0,10,1
109,0,0,0,200,109,218.0,0.0,12,22,2,6,0,0,6,16,43,1,0,0,0,2,6,0,0,0,7,6,0,0,1,0,13,0,1,0,0,0,6,1
